code,nom
VAGD4,DEPT MOYENS G�N�RAUX
VAG1,DEPT PASSATION DES MARCH�S
VAG2,DEPT HYGI�NE S�CURIT� ENVIRONNEMENT
VAG3,DEPT TECHNOLOGIE DE L'INFORMATION
VAG4,DEPT SURET� INTERNE
VAG5,DPT FINANCES ET JURIDIQUE
VAG6,DEPT ORGANISATION SYST�ME & QUALIT�
VAL,RA1Z
VALA,SOUS DIR EXPLOITATION
VALA1,DEPT PRODUCTION (CARB. BIT.LUB1)
VALA11,SCE TOPPING CDU
VALA111,SCT EXPLOITATION
VALA12,SCE ISOMERAT/CATALYTIQUE
VALA121,SCT EXPLOITATION
VALA13,SCE UTILITES 1
VALA131,SCT EXPLOITATION
VALA132,SCT EXPLOITATION (VAPEUR)
VALA14,SCE BITUMES
VALA141,SCT EXPLOITATION
VALA15,SCE HUILES DE BASE 1
VALA151,SCT EXPLOITATION/U24
VALA152,"SCT EXPLOITATION/U21,U22,U23,U25"
VALA2,DEPT PRODUCTION (LUBRIFIANTS 2)
VALA21,SCE UTILITES 2
VALA211,SCT EXPLOITATION/VAPEUR
VALA212,SCT EXPLOITATION/ELECT.
VALA22,SCE HUILES BASE 2
VALA221,"SCT EXPLOIT./U100,U150,U200,U300"
VALA23,SCE HUILES BASE 3
VALA231,"SCT EXPLOITATION/U400,U500,U600"
VALA3,DEPT PRODUCTION (HUILES FINIES)
VALA31,SCE HUILES FINIES 1
VALA311,SCT GRAISSE/BLENDING
VALA312,SCT REMPL./REMPL.RECEP-CONDIT.
VALA32,SCE HUILES FINIES 2
VALA321,SCT GRAISSE/PARAFFINES
VALA322,SCT/BLENDING
VALA323,SCT REMPL./REMPL.RECEP-CONDIT.
VALA33,SCE RHUILES FINIES 3
TEKELTA,SCE TERMINAL ARRIVEE BRUT
TEKELTAAP,ANCIEN PORT
TEKELTANP,NOUVEAU PORT
TEKELTC,SCE TRAFIC
TEKT,S/DIR TECHNIQUE
TEKTA,DEPT APPRO./TRANSPORT
TEKTAAP,SCE APPROVISIONNEMENTS
TEKTAGS,SCE GESTION STOCKS
TEKTAGT,SCE GESTION TECHNIQUE
TEKTATM,SCE TRANSP/MANUTENTION/ENTRETIEN
TEKTF,DEPT TRAVAUX NEUFS
TEKTFAD,SCE ARCHIVES ET DOCUMENTATION
TEKTFET,SCE ETUDES
TEKTFTS,SCE TECHNIQUE ET SUIVI REALISATION
TEKTM,DEPT MAINTENANCE
TEKTMEL,SCE ELECTRICITE
TEKTMIS,SCE INSTRUMENTATION
TEKTMMC,SCE MECANIQUE
TEKTMMT,SCE METHODES
TEKTMTC,SCE TELECOMS
TEKTP,DEPT PROTECTION DES OUVRAGES
TEKTPES,SCE ENTRETIEN STOCKAGES ET AUX.
TEKTPLG,SCE ENTRETIEN LIGNES
TEKTPLGS1,SECTEUR TRAVAUX SKIKDA
TEKTPLGS2,SECTEUR TRAVAUX SP2
TEKTPLGS3,SECTEUR TRAVAUX SP3
TEKTPLGS4,SECTEUR TRAVAUX SP4
TEKTPLGS5,SECTEUR TRAVAUX SCB
TEKTPPC,SCE PROTECTION CATHODIQUE/CONTRUCTION/REPARATION
TEKY,PERS S.I.E DIR REGIONALE EST SKIKDA
TEKYAS,SIE NORD AIN SMARA
TEKYD,SIE DYNAMIQUE NORD SKIKDA
TEKYHB,SIE NORD HAMMA BOUZIANE
TEKYS,SIE  STATIQUE NORD SKIKDA
TEKYSCA,SIE STATION COM A HASSI DELAA
TEKYSCB,SIE STATION COM B OULED DJELAL
TEKYSCC,SIE STATION COM C CHAAIBA
TEKYSCD,SIE STATION COM D BARIKA
TEKYSCE,SIE STATION COM E AIN DJASSER
TEKYSP2,SIE STATION POM 2 DJEMAA
TEKYSP3,SIE STATION POM 3 SELGA
TEKYSP4,SIE STATION POM 4 BOUMAGUEUR
TEKYSS,SIE NORD SKIKDA
TEK0,CELLULE DIRECTION
TEK0Q,CENTRE INFORMATIQUE
TEK0QBL,SCE.BASE DE DONNEE ET LOGICIELS
TEK0QSR,SCE.SYSTEMES ET RESAUX
TEK0QST,SCE.SUPPORT TECHNIQUE
TEK0S,DEPT HSE
TEK0SIN,SCE INTERVENTION
TEK0SPV,SCE PREVENTION
TEK0SSC,SCE SANTE & ENVIRONNEMENT
TEK1,S DIR ADMINISTRATION
TEK1A,DEPT ADMINISTRATION & SOCIAL
TEK1AGP,SCE GESTION PAIE
TEK1APS,SCE PRESTATIONS SOCIALES
TEK1ARI,SCE RELATION INDUST.
TEK1H,DEPT RESSOURCES HUMAINES ET COMMUNICATION
TEK1HCC,COMMUNICATION
TEK1HFR,SCE FORMATION ET RECRUTEMENT
TEK1HGP,SCE GESTION PREVISIONNELLE
TEK1M,DEPT MOYENS GENERAUX
TEK1MBO,BUREAU D'ORDRE
TEK1MCO,COOPERATIVE
TEK1MEI,SCE ENTRETIEN INFRASTRUCTURE
TEK1MID,SCE INTENDANCE
TEK1MIT,SCE INTERIEUR
TEK2,S DIRECTION FINANCES JURIDIQUE
TEK2B,DPT BUDGET CONTROLE GESTION
TEK2BBD,SCE BUDGET
TEK2BCG,SCE COTROLE DE GESTION
TEK2F,DPT FINANCES
TEK2FCG,SCE COMPTABILITE GLE
TEK2FTR,SCE TRESORERIE
TEK2J,DPT JURIDIQUE
TEK2JAP,SCE. ASSURANCES ET PATRIMOINE
TEK2JCR,CONTRATS
TEK2JCT,SCE CONTENCIEUX
TES,DIR. REGIONALE IN AMENAS
TESAER,SCE ENTRETIEN REPARATION
TESB21,SCE PREVENTION
TESF,DEPT FINANCES
TESFCG,SCE COMPTABILITE GENERALE
TESFIG,SCE INFORMATION DE GESTION
TESFTR,SCE TRESORERIE
TESG,S/DIR EXPLOITATION/OG
TEST,S/DIRECTION TECHNIQUE
TESTA,DPT APPRO/TRANSPORT
TESTAAC,SCE APPROVISIONNEMENT
TESTAGS,SCE GESTION DES STOCKS
TESTAGT,SCE GESTION TECHNIQUE
TESTATM,SCE TRANSPORT MANUTENTION ET ENTRETIEN
TESTB,DEPT ENTR LIG/BG STOCKAGE
TESTC,DEPT METHODES
TESTD,DEPT MAINTENANCE
TESTE,DEPT PRO/CATHO
TESTFET,BUREAU D'ETUDES
TESTFPL,SCE TECHNIQUE PIPE-LINES
TESTG,DEPT EXPLOITATION GAZO
TESTGSC1,STATION GR1/GR2 SC1 RHOURD NOUSS
TESTGSC2,STATION SC2 ZINA GR1/GR2
TESTGSGP,STATION LR1 GPL RHOURD NOUSS
TESTGSTFT,STATION TFT
TESTH,DEPT TRAVX/NEUFS
TESTK,DEPT PASS/MARCHES
TESTL,DEPT EXPLOITATION OLEO
TESTLGR,LIGNE G.R - 1
TESTLLB,SCE LABORATOIRE
TESTLLG,LIGNE
TESTLPZ,STATION ZINA
TESTLSP2,"""STATION 24"""" OT1 SP2 DEBDEB"""
TESTLSP3,STATION DE POMPAGE OH1 SP3 MEDERBA
TESTLSP4,STATION SP4 OH1 GASSI-TOUIL
TESTLTC,SCE TRAFIC  OLEODUC
TESTLTI,TERMINAL DEPART SP1 IN-AMENAS
TESTLTO,TERMINAL OHANET SP2 OH1
TESTM,DPT MAINTENANCE TRAVAUX NEUFS
TESTMED,SCE ETUDES/DOCUMENTATIONS
TESTMEL,SCE ELECTRICITE
TESTMIS,SCE INSTRUMENTATION
TESTMMC,SCE MECANIQUE
TESTMMT,SCE PLANNING ET METHODES
TESTMSR,SCE SUIVI REALISATION
TESTMTC,SCE TELECOMMUNICATIONS
TESTP,DEPT PROTECTION DES OUVRAGES
TESTPES,SCT ENTRETIEN STOCKAGES/AUXIL.
TESTPLG,SCE ENTRETIEN LIGNES
TESTPLGS1,SECTEUR TRAVAUX IN-AMENAS
TESTPLGS2,SECTEUR TRAVAUX GASSI-TOUIL
TESTPLGS3,SECTEUR TRAVAUX MEDERBA
TESTPLGS4,SECTEUR TRAVAUX OHANET
TESTPPC,SCE PROTECTION CATHODIQUE
TESTPRC,SCE REPARATION CONSTRUCTION
TESTPSC,SCE SURVEILLANCE ET CONTROLE
TEST0F,DEPT JURIDIQUE
TESY,PERS S.I.E   DIR. REGIONALE IN AMENAS
TES0,CELLULE DIRECTION
TES0Q,CENTRE INFORMATIQUE
TES0QBL,SCE.BASE DE DONNEE ET LOGICIELS
TES0QSR,SCE.SYSTEMES ET RESEAUX
TES0QST,SCE.SUPPORT TECHNIQUE
TES0S,DEPT HSE
TES0SIN,SCE INTERVENTION
TES0SPV,SCE PREVENTION
TES0SSC,SCE SANTE&ENVIRONNEMENT
TES01,SECRETARIAT
TES1,S/DIR ADMINISTRATION ET FINANCES
TES1A,DPT ADMINISTRATION&SOCIAL
TES1AGP,SCE GESTION/PAIE
TES1APP,SCE PAIE
TES1APS,SCE PRESTATIONS SOCIALES
TES1ARI,SCE RELATIONS INDUSTRIELLES
TES1F,DPT FINANCES
TES1FBC,DPT BUDGET/CG
TES1FJP,SCE JURIDIQUE/PATRIMOINE
TES1H,DPT RESSOURCES HUMAINES
TES1HCC,SCE COMMUNICATION
TES1HFR,SCE RECRUTEMENT FORMATION
TES1HGP,SCE GESTION PREVISIONNELLE
TES1HLA,SCE ETUDES DES LANGUES
TES1HPR,SCE DU PERSONNEL
TES1M,DEPT MOYENS GENERAUX
TES1MBO,BUREAU D'ORDRE
TES1MCO,COOPERATIVE
TES1MEN,SCE ENTRETIEN
TES1MID,SCE INTENDANCE
TES1MIT,SCE INTERIEUR
TEZ,DIR REGIONALE OUEST RTO
TEZAAC,SCE ACHATS
TEZAA1,DAT STATION SC4 RELIZANE
TEZAA2,DAT STATION SC3 TIARET
TEZAA3,DAT STATION SC4 NADOR
TEZAA4,DAT STATION SC3 MEDARREG
TEZAA5,DAT STATION SC2 M'SEKA
TEZAA6,DAT STATION SC1 MILLOK
TEZAA7,DAT STATION SC1 TIMZHERT
TEZAA9,DAT STATION ZEMMORA
TEZAER,SCE ENTRETIEN REPARATION
TEZATM,SCE TRANSPORT MANUTENTION
TEZA10,DAT STATION PRS SOUGEUR
TEZA11,DAT STATION SP6
TEZA12,DAT STATION SP5
TEZA13,DAT STATION SP4
TEZA15,DAT STATION KENENDA
TEZF,SIDIRECTION ADMIFINANCES
TEZFBC,SCE BUDGET/CONTROLE BUDGET
TEZFIG,SCE INFORMATION DE GESTION
TEZFJC,SCE JURIDIQUE ET CONTENTIEUX
TEZF1,DPT RESSOURCES HUMAINES
TEZF11,SCE GESTION PREVISIONNELLE
TEZF12,SCE RECRUTEMENT/FORMATION
TEZF2,DPT ADMINISTRATION/SOCIAL
TEZF21,SCE PAIE
TEZF22,SCE APRES PAIE
TEZF23,SCE RELATIONS INDUSTRIELLES
TEZF24,SCE GESTION ADM
TEZF25,SCE PRESTATIONS SOCIALES
TEZF26,SCE SPORT/LOISIRS
TEZF27,CENTRE MEDECINE DE TRAVAIL
TEZF3,DPT FINANCES
TEZF31,SCE COMPTABILITE GENERALE
TEZF32,SCE TRESORERIE
TEZF4,DPT BUDGET/CONTROLE GESTION
TEZF41,SCE BUDGET
TEZF42,SCE CONTR�LE DE GESTION
TEZF43,SCE COMPTABILITE ANALYTIQUE
TEZF5,DPT MOYENS GENE-RAUX
TEZF51,SCE ENTRETIEN BATIMENTS
TEZF52,SCE INTENDANCE
TEZF53,SCE INTERIEUR
TEZG,S/DIRECTION EXPL GAZODUCS
TEZGC,CENTRE DE COMPRESSION
TEZGC1,GROUPE DE STATIONS SC1 TIMZHERT
TEZGC1AL,SCE ADM ET LOGISTIQUE
TEZGC1EX,SCE EXPLOITATION
TEZGC1HS,SCE HSE
TEZGC1MN,SCE MAINTENANCE
TEZGC1SC1,STATION DE  COMPRESSION 1  MILOK
TEZGC10,LIGNES GAZODUCS RTO
TEZGC11,STATIONS COMPRESSION GZ1/GZ2 TIMZHERT
TEZGC12,STATIONS COMPRESSION GZ3/GZ4 TIMZHERT
TEZGC2,CENTRE DE COMPRESSION 2 MSEKA
TEZGC2AL,SCE ADM ET LOGISTIQUE
TEZGC2EX,SCE EXPLOITATION
TEZGC2HS,SCE HSE
TEZGC2MN,SCE MAINTENANCE
TEZGC20,GROUPE DE STATIONS SC2 M'SEKA
TEZGC21,STATIONS COMPRESSION GZ1/GZ2 MSEKA
TEZGC22,STATIONS COMPRESSION GZ3/GZ4 MSEKA
TEZGC3,CENTRE DE COMPRESSION 3 MEDDAREG
TEZGC3AL,SCE ADM ET LOGISTIQUE
TEZGC3EX,SCE EXPLOITATION
TEZGC3HS,SCE HSE
TEZGC3MN,SCE MAINTENANCE
TEZGC30,GROUPE DE STATIONS SO MEDDAREG
TEZGC31,STATIONS COMPRESSION GZ1/GZ2 MEDDAREG
TEZGC32,STATIONS COMPRESSION GZ3/GZ4 MEDDAREG
TEZGC4,CENTRE DE COMPRESSION 4 NADOR
TEZGC4AL,SCE ADM ET LOGISTIQUE
TEZGC4EX,SCE EXPLOITATION
TEZGC4HS,SCE HSE
TEZGC4MN,SCE MAINTENANCE
TEZGC4SC3,STATION DE COMPRESSION SC3 TIARET
TEZGC40,GROUPE DE STATIONS SC4 NADOR
TEZGC41,STATIONS COMPRESSION GZ1/GZ2 NADOR
TEZGC42,STATIONS COMPRESSION GZ3/GZ4 NADOR
TEZGC5,CENTRE DE COMPRESSION 5 KENENDA
TEZGC5AL,SCE ADM ET LOGISTIQUE
TEZGC5EX,SCE EXPLOITATION
TEZGC5HS,SCE HSE
TEZGC5MN,SCE MAINTENANCE
TEZGC5SC4,STATION DE COMPRESSION SC4 RELIZANE
TEZGC50,GROUPE DE STATIONS SC5 KENENDA
TEZGC51,STATIONS COMPRESSION GZ1/GZ2 KENENDA
TEZGC52,STATIONS COMPRESSION GZ3/GZ4 KENENDA
TEZGG,DPT EXPLOITATION GAZ
TEZGGCM,SCE COMPTAGE ET METROLOGIE
TEZGGLG,LIGNES
TEZGGSD,SALLE DISPATCHING
TEZGGTC,SCE TRAFIC
TEZGT,CENTRE TERMINAUX GAZODUCS
TEZGTEX,SCE EXPLOITATION
TEZGTHS,SCE HSE
TEZGTMN,SCE MAINTENANCE
TEZG1,DPT EXPL GAZODUCS
TEZG11,TERMINAL BENI SAF
TEZG11A,SCE COMPTG&COMP MATIERE
TEZG12,TERMINAL HADJRET ENNOUS
TEZG13,TERMINAL ARRIVEE GZ0/GZ1
TEZG14,TERMINAL ARRIVEE GZ2/GZ3/GZ4
TEZG15,SCE TRAFIC GAZODUCS
TEZH,S/DIRECTION EXPL INST PORTU/BOUEES CHARG
TEZH1,DPT EXPL INST PORTU/BOUEES CHARG
TEZH2,DPT ENTRETIEN INSTALLATIONS
TEZL,S/DIRECTION EXPL OLEODUCS
TEZLL,DPT EXPLOITATION LIQUIDES
TEZLLLB,SCE     LABORATOIRE
TEZLLLG,LIGNES
TEZLLSPK,STATION DE DETENTE DE KENENDA
TEZLLSPS,STATION DE DETENTE DE SOUGUEUR
TEZLLTC,SERVICE TRAFIC
TEZLP,LIGNE LIQUIDE RTO
TEZLP1,GROUPE DE STATIONS HRM
TEZLP1AL,SCE ADM ET LOGISTIQUE
TEZLP1EX,SCE EXPLOITATION
TEZLP1HS,SCE HSE
TEZLP1MN,SCE MAINTENANCE
TEZLP1P4,CENTRE DE POMPAGE 4 HASSI RMEL
TEZLP11,STATION OZ1/OZ2 SP4
TEZLP12,STATION LZ1/LZ2 SP1
TEZLP13,STATION NZ1 SP1
TEZLP2,GROUPE DE STATION TIARET
TEZLP2AL,SCE ADM ET LOGISTIQUE
TEZLP2EX,SCE EXPLOITATION
TEZLP2HS,SCE HSE
TEZLP2MN,SCE MAINTENANCE
TEZLP2P6,CENTRE DE POMPAGE 6 AIN DHEB
TEZLP21,STATION OZ1/OZ2 SP6
TEZLP22,STATION NZ1/LZ1 SP3
TEZLP3,GROUPE DE STATIONS LAGHOUAT
TEZLP3AL,SCE ADM ET LOGISTIQUE
TEZLP3EX,SCE EXPLOITATION
TEZLP3HS,SCE HSE
TEZLP3MN,SCE MAINTENANCE
TEZLP3P5,CENTRE DE POMPAGE 5 LAGHOUAT
TEZLP31,STATION OZ1/OZ2 SP5
TEZLP32,STATION LZ1/LZ2 LNZ1 SP2
TEZLP33,STATION NZ1 SP2
TEZLP4,STATION PRS SOUGUEUR LZ1/LZ2
TEZLP5,STATION DETENTE KENENDA OZI/0Z2
TEZLT,CENTRE TERMINAUX OLEODUCS
TEZLTEX,SCE EXPLOITATION
TEZLTHS,SCE HSE
TEZLTMN,SCE MAINTENANCE
TEZL1,DPL EXPL OLEODUCS
TEZL11,TERMINAL ARRIVEE GPL LZ1/LZ2
TEZL12,TERMINAL ARRIVEE CONDENSAT NZ1
TEZL13,TERMINAL ARRIVEE BRUT OZ1/OZ2
TEZL14,SCE TRAFIC OLEDUCS
TEZL15,SCE LABORATOIRE
TEZSCA,SEC STATION SC4 RELIZANE
TEZSCB,SEC STATION SC3 TIARET
TEZSCC,SEC STATION SC4 NADOR
TEZSCD,SEC STATION SC3 MEDARREG
TEZSCE,SEC STATION SC2 M'SEKA
TEZSCF,SEC STATION SC1 MILLOK
TEZSCG,SEC STATION SC1 TIMZHERT
TEZSCI,SEC STATION ZEMMORA
TEZSCJ,SEC STATION PRS SOUGEUR
TEZSCK,SEC STATION SP6
TEZSCL,SEC STATION SP5
TEZSCM,SEC STATION SP4
TEZSCP,SEC STATION SC4 NADOR
TEZSCQ,SEC STATION KENENDA
TEZT,S/DIRECTION TECHNIQUE
TEZTA,DPT APPRO TRANSPORT
TEZTAAP,SCE APPROVISIONNEMENT
TEZTAGS,SCE GESTION DES STOCKS
TEZTAGT,SCE GESTION TECHNIQUE
TEZTATM,SCE TRANSPORT MANUTENTION ENTRETIEN
TEZTF,DEPT TRAVAUX NEUFS
TEZTFAD,SCE ARCHIVES ET DOC
TEZTFD,SCE DOC.TECHNIQUE
TEZTFE,BUREAU D'ETUDES
TEZTFET,SCE ETUDES
TEZTFP,SCE TECHNIQUES
TEZTFS,SCE SUIVI REALISATION
TEZTFTS,SCE TECHNIQUE ET SUIVI DES REALISATIONS
TEZTGA,STATION SC4 RELIZANE
TEZTGB,STATION SC3 TIARET
TEZTGC,STATION SC4 NADOR
TEZTGD,STATION SC3 MEDDAREG
TEZTGE,STATION SC2 M'SEKA
TEZTGF,STATION SC1 MILLOK
TEZTGG,STATION SC1 TIMZHERT
TEZTGJ,STATION KENENDA
TEZTG1,TERMINALE 40
TEZTLI,STATION ZEMMORA
TEZTLJ,STATION PRS SOUGEUR
TEZTLK,STATION SP6
TEZTLL,STATION SP5
TEZTLLISP,ISP
TEZTLLMRN,SCE MARINE
TEZTLM,STATION SP4
TEZTL1,TERMINAL BRUT
TEZTL2,TERMINAL CONDENSAT
TEZTL3,TERMINAL GPL 24
TEZTM,DEPT MAINTENANCE
TEZTMEL,SCE ELECTRICITE
TEZTMIS,SCE INSTRUMENTATION
TEZTMMC,SCE MECANIQUE
TEZTMMT,SCE PLANNING ET METHODES
TEZTMTC,SCE TELECOMMUNICATIONS
TEZTP,DEPT PROTECTION DES OUVRAGES
TEZTPA,SCE CORROSION
TEZTPB,SCE ENTRETIEN STOCKAGES/AUXILIAIRES
TEZTPC,SCE REPARATION CONSTRUCTION
TEZTPES,SCE ENTRETIEN STOCKAGES ET AUXILIAIRES
TEZTPL,SECTEUR STATION SP5
TEZTPLG,SCE ENTRETIN LIGNES
TEZTPM,SECTEUR BASE SC3 TIARET
TEZTPPC,SCE PROTECTION CATHOD CONSTRUCT REPARATION
TEZTPTVA,SCE TRAVAUX ARZEW
TEZTPTVL,SCE TRAVAUX SP5
TEZTPTVT,SCE TRAVAUX TIARET
TEZT1,DPT MAINTENANCE
TEZT11,SCE MECANIQUE INDUSTRIELLE
TEZT12,SCE ELECTRICITE INDUSTRIELLE
TEZT13,SCE INSTRUMENTATION
TEZT13A,SECTION METROLOGIE
TEZT14,SCE TELECOMS
TEZT2,DPT METHODES
TEZT21,SCE PREPARATION
TEZT22,SCE SUIVI EXEC MAINT INSTALLATIONS
TEZT23,SCE ORDONNANCEMENT
TEZT3,DPT PROTECTION CATHODIQUE
TEZT31,SCE INSPECTION/SURVEILLANCES
TEZT32,SCE CONSTRUCTION ET REPARATION
TEZT4,DPT ENTRETIEN LIGNES/BACS DE STOCKAGE
TEZT41,SCE ENTRETIEN BACS/AUXILIAIRES
TEZT41A,SECTION INTERVENTION
TEZT42,SCE ENTRETIEN LIGNES
TEZT421,SECTEUR TRAVAUX BETHIOUA
TEZT422,SECTEUR TRAVAUX MILOK
TEZT423,SECTEUR TRAVAUX TIARET
TEZT424,SECTION MAINTENANCE ENGINS
TEZT425,SECTION INSPECTION ET CONTR�LE
TEZT426,SECTION INTERVENTION
TEZT5,DPT TRAVAUX NEUFS
TEZT51,SCE ETUDES
TEZT52,SCE SUIVI DES REALISATIONS
TEZT53,SCE DOCUMENTATION/ARCHIVES
TEZT6,DPT APPRO TRANSPORT
TEZT61,SCE APPROVISIONNEMENTS
TEZT62,SCE GESTION TECHNIQUE
TEZT63,SCE GESTION DES STOCKS
TEZT64,SCE TRANSPORT/MANUTENTION/ENTRETIEN
TEZT7,DPT PASSATION DES MARCHES
TEZY,PERS S.I.E DIR REGIONALE OUEST RTO
TEZYG1,SIE STATION COMPRESSION TIMZHERT
4AV3,CENTRE DE RECHERCHE AVAL
4AV4,PROJET DESSALEMENT EAU DE MER
4AV5,DIRECTION ACTIVITES EXTERNES
4AV6,DIRECTION DE PROJET<CENTRE DES CONVENTIONS>
4AV6A,COORDINATION DU PROJET <PALAIS DES CONGRES>
4AV6B,COORDINATION DU PROJET <PALAIS DES EXPOSITIONS>
4AV6C,COORDINATION DU PROJET <HOTEL>
4AV6D,COORDINATION DU PROJET <PARKING ET INFRASTRUCTURES ANNEXES>
4AV6E,DEPARTEMENT FINANCES ET JURIDIQUE
4AV6F,DEPARTEMENT ADMINISTRATION DES MOYENS
4AV7,COORDINATION SURETE INTERNE
4AZ,DIRECTION SOTRAZ
4CC,DIRECTION PROJET CENTR.CONVENTION D'ORAN
4CCA,DEPARTEMENT FINANCES ET JURIDIQUE
4CCB,DEPT ADMINISTRATION DES MOYENS
4CCC,"""PROJET """"PALAIS DES CONGRES"""""""
4CCD,"""PROJET """"PALAIS DES EXPOSITIONS"""""""
4CCE,"""PROJET """"HOTEL"""""""
4CCF,"""PROJET """"PARKING ET INFRASTRUCTURES ANNEXES"""""""
4CCY,PERS S.I.E  DIR PROJET CENTR.CONVENTION D'ORAN
4CC0,CELLULE DIRECTION
4CC1,SECRETARIAT
4CC2,COORDINATION SURETE INTERNE
4CC3,"CELLULE PLANNING,CONTROLE BUDGETAIRE ET REPORTING"
4CC4,CELLULE ASSISTANCE ET RELATIONS EXTERIEURES
4EK,DIRECTION EGZIG
4EZ,DIRECTION EGZIA
4FC,DIRECTION FINANCES
4FCA,CELLULE DIRECTION FINANCES
4FC01,SECRETARIAT
4FC1,DEPT. TRESORERIE & FINANCEMENT
4FC2,DEPT. CONSOLIDATION COMPTABILITE
4FC3,DEPT. BUDGET & CONTROLE DE GESTION
4FC4,DEPT. ASSURANCES & FIDCALITE
4FC5,CELLULE COMPTABILITE ANALYTIQUE
4GA,DIRECTION ADMINISTRATION GENERAL
4GAA,CELLULE DIRECTION(PERSONNEL HORS CADRES SUP)
4GAY,PERS S.I.E  DIR ADMINISTRATION GENERAL
4GA01,SECRETARIAT
4GA1,COORDONNATEUR SURETE INTERNE
4GA10,CELLULE CONTROLE QUALITE
4GA11,CELLULE ACTION/PROTEC SOCIAL
4GA2,DEPT.  SECURITE
4GA3,DEPT.  FINANCES
4GA4,DEPT.  MOYENS GENERAUX
4GA5,DEPT.  TECHNIQUE
4GA6,DEPT.  HEBERGEMENT � RESTAURATION
4GA7,CELLULE ORGANISATION � INFORMATIQUE
4GA8,CELLULE PASSATION DES MARCHES
4GA9,CELLULE RELATIONS PUBLIQUES
4HR,DIRECTION RESSOURCES HUMAINES
4HRA,CELLULE DIRECTION RESSOURCES HUMAINES
4HR01,SECRETARIAT
4HR1,DEPT. DEVELOPPEMENT R H U
4HR2,DEPT. SELECTION RECRUTEMENT
4HR3,DEPT. REGLEMENTATION ET RELATIONS DE TRAVAIL
4HR4,DEPT. ORGANISATION
4HR5,DEPT. CENTRE FORMATION
4HR6,CELLULE GESTION & DEVELOP. DES CADRES SUPERIEURS
4HR7,DEPT. ADMINISTRATION
4HR8,CELLULE BOURSE D'EMPLOI
4HS,DIRECTION SANTE. SECURITE & ENVIRONNEMENT
4HSA,CELLULE DIRECTION  H S E
4HS01,SECRETARIAT
4HS1,DEPT. SANTE ET ENVIRONNEMENT
4HS2,DEPT. SECURITE INDUSTRIELLE
4HS3,CELLULE CERTIFICATION
4HS4,CELLULE INFORMATION ET COMMUNICATION
4IK,DIRECTION SOMIK
4IP,DIRECTION ENIP
4IR,DIRECTION SAFIR
4IZ,DIRECTION SOMIZ
4JR,DIRECTION JURIDIQUE
4JRA,CELLULE DIRECTION JURIDIQUE
4JR01,SECRETARIAT
4JR1,DEPARTEMENT CONTRATS
4JR2,DEPT. CONTENTIEUX  ETUDES ET REGLEMENTATION
4JR3,DEPARTEMENT PROJETS
4LS,ACTIVITE LIQUEFACTION-SEPARATION
4MT,DIRECTION COORD MAITRISE TECHNOLOGIE
4MT0,CELLULE DIRECTION
4MT1,SECRETARIAT
4MT2,DEPT.GESTION DES PROJETS TECHNOLOGIQUE
4MT3,DEPT.VEILLE ET KNOWLEDGE MANAGEMENT
4MT4,CELLULE REPORTING
4NA,DIRECTION NAFTEC
4OR,DIRECTION ORGANISATION ET SYSTEMES
4ORO,CELLULE DIRECTION
4OR1,DPT ORGANISATION
4OR2,DPT PROCEDURES ET SYSTEMES
4OS,DIRECTION HELIOS
4RC,HOLDING R C H
4SI,DIRECTION INFORMATIQUE & SYSTEMES D'INFORMATION
4SIA,CELLULE DIR. INFORMATIQUE & SYSTEMES D'INFORMATION
4SI01,SECRETARIAT
4SI1,DEPT.   SYSTEMES D'INFORMATIQUES
4SI2,DEPT. DEVELOPPEMENT BASES DE DONNEES
4SI3,DEPT. DOCUMENTATION ET ARCHIVES
4SI4,DEPT. TELECOMMUNICATION
4SI5,DEPT. RESEAUX. INTERFACES ET SECURITE
4SP,DIRECTION PLANIFICATION ET SYSTEMES
4SPA,CELLULE DIRECTION PLANIFICATION & SYSTEMES
4SP01,SECRETARIAT
4SP1,DEPT. PLANIFICATION ET STRATEGIES
4SP2,DEPT. ETUDES ECONOMIQUES
4SP3,DEPT. SYSTEMES ET MODELES
4SP4,DEPT. SUIVI EXPLOITATION
4UV,UNITES CENTRES DE VIE
4UVA,CELLULE UNITES CENTRES DE VIE
4UV1,DEPT. GESTION ET RESTAURATION
4UV10,VILLAGE 6
4UV11,VILLAGE 9
4UV12,VILLAGE 11
4UV2,DEPARTEMENT ADMINISTRATION
4UV3,DEPARTEMENT LOGISTIQUE
4UV4,DEPARTEMENT COMPTABILITE
4UV5,DEPARTEMENT SECURITE
4UV7,VILLAGE 1
4UV8,VILLAGE 3
4UV9,VILLAGE 5
4W,DIRECTION PROJET ETUDE ET REALISATION DES STATIONS-SERVICE
4W00,SECRETARIAT
4W01,DEPARTEMENT TECHNIQUE
4W02,DEPARTEMENT REALIDATION & COORDINATION PROJETS
4W02A,PROJET CENTRE
4W02B,PROJET EST
4W02C,PROJET OUEST
4W02D,PROJET SUD
4W03,DEPARTEMENT FINANCES & JURIDIQUE
4W04,DEPARTEMENT ADMINISTRATION & MOYENS
471,CADRES SUPERIEURS LQS
471A,CADRES SUPERIEUR ASSISTANTS-COORDONNATEUR VP
471B,CADRES SUPERIEUR COORDINATION SIE
471C,CADRES SUPERIEUR HOLDING AIE
4711,CADRES SUP/D.R.H
4712,CADRES SUP/D.FIN
4713,CADRES SUP/D.JUR
